date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-09-22,146584,7821,214846,76981,795077,66552,56160,19761,15021,687901,290930,3159,11653,38676,280511,114864,81674,55237,66624,163253,5146,121409,127969,130406,91474,94021,118574,10792,41828,76376,7990,202371,27790,455938,196258,18511,69,145850,79072,31323,156512,42596,24044,140789,19189,182546,749069,65058,1721,1278,142010,87233,14384,110393,5016
2020-09-23,147153,7875,215284,77963,798350,67186,56315,19830,15050,690491,292797,3204,11820,39030,282331,115578,82956,56355,67590,163869,5171,121793,128512,131292,92152,94573,120124,11034,42278,76907,8007,202779,27987,456604,197431,18984,69,146753,80161,31513,157373,42660,24177,141686,19634,184068,753551,65948,1722,1290,142590,88042,14504,112276,5169
2020-09-24,148206,8015,215852,79049,801671,67745,56472,19947,15106,693032,294334,3232,11908,39547,284620,116481,83993,56461,68230,164446,5215,122293,128993,132400,93064,95310,121485,11381,42731,77338,8044,203343,28224,457557,199236,19454,69,147744,81244,31869,158221,43842,24311,142707,20097,185121,758379,67167,1724,1290,143492,88597,14706,114743,5305
2020-09-25,150658,8133,216367,79946,805733,68506,56587,20085,15163,695879,296089,3255,12039,40228,287375,117656,85031,57852,69150,165152,5235,122850,129481,133443,94241,96032,123544,11656,43162,77930,8085,203891,28487,458466,204658,19888,69,148894,82520,32328,159051,44905,24181,143902,20554,186769,761644,68537,1731,1296,144433,89149,14953,117355,5420
2020-09-26,151591,8244,216826,80755,809214,68973,56587,20156,15215,698674,297553,3255,12166,40411,289683,118819,85908,57852,70038,165152,5260,123328,130050,134372,95711,96677,124939,11943,43596,78464,8121,204641,28692,459472,206241,20383,69,150009,83510,32581,159937,45413,24181,145273,21133,188205,764642,69556,1739,1317,145408,89514,15158,120249,5465
2020-09-27,152321,8359,217237,81242,811698,69472,56587,20260,15250,700556,298321,3255,12264,40501,291271,119721,86624,57978,70385,166075,5288,123895,130642,134409,96786,96859,126115,12126,44063,78820,8172,205339,28844,460340,207407,20727,69,150809,84333,32820,160770,46304,24181,145887,21541,190037,770539,70616,1742,1317,146144,89822,15348,122498,5633
2020-09-28,152983,8477,217513,82049,814796,69967,57147,20389,15264,701294,298963,3255,12351,41386,293169,120581,87256,59793,71003,166315,5300,124371,131072,135782,97690,97049,127894,12538,44578,79313,8208,205898,28985,461176,208497,20986,69,151802,85194,32995,161642,47422,24424,146455,21738,190991,773679,71442,1745,1318,146593,90596,15512,124320,5754
2020-09-29,153554,8602,218185,82755,817939,70458,57329,20531,15300,704560,300019,3412,12436,41854,294673,121327,88234,59951,71921,166848,5337,124805,131584,136899,98499,97638,128816,12825,45044,79691,8233,206354,29157,462364,209384,21404,69,152907,86219,33297,163219,48467,24556,147634,21997,191859,780543,72136,1749,1318,147516,91011,15692,126744,5821
2020-09-30,154701,8707,218511,83697,821125,71090,57550,20613,15326,706508,301485,3457,12555,42549,296935,122295,89248,60957,72830,167458,5391,125217,132116,138074,99187,98190,130065,13179,45564,80084,8266,207062,29435,463369,211004,21849,70,153987,87199,33554,164135,48755,24748,147942,22389,193357,784027,73053,1752,1318,148271,91560,15848,129172,5948
2020-10-01,155744,8838,219214,84821,824306,71723,57742,20787,15358,709136,303010,3519,12660,42915,299111,123459,90483,61103,73619,168009,5431,125997,132870,139064,100253,98886,131778,13626,46185,80507,8317,207676,29661,464752,213218,22221,70,155314,88369,33865,165078,49067,24914,148323,23136,194601,788066,74099,1755,1326,148721,92166,16024,132176,6083
2020-10-02,156698,8964,219778,85779,828364,72454,58297,20937,15423,711796,304406,3586,12754,43528,301540,124959,91483,62424,74566,168826,5468,126711,133631,140057,101419,99558,133725,14044,46977,81285,8534,208416,30000,466353,215035,22697,70,156809,89559,34180,166270,49747,25076,149185,23522,195680,793962,75175,1768,1326,149687,92727,16307,134996,6214
2020-10-03,158380,9111,220403,86525,831494,72929,58297,21125,15473,714583,305941,3668,12887,43702,303807,126414,92302,62446,75576,168826,5486,127194,134303,141236,102840,100167,134826,14490,47403,81829,8597,209363,30296,468081,217049,23137,70,157966,90748,34512,166270,50375,25076,150891,23986,196870,799411,76231,1778,1327,150803,93160,16468,138018,6365
2020-10-04,159169,9300,220757,87013,834635,73389,58297,21243,15519,716451,306778,3586,12957,43964,305218,127501,92744,62479,76086,169719,5519,127785,134947,141287,103879,100488,135691,14738,47807,82134,8645,209989,30477,469307,217641,23553,73,158907,91317,34771,168161,50675,25076,151582,24418,198262,802440,77618,1785,1327,151870,93527,16628,139941,6504
2020-10-05,159713,9511,221091,87430,837720,74029,59120,21363,15547,717866,328127,3722,13007,44832,307428,128285,93261,63817,76787,169937,5545,128277,135462,142757,104852,100703,137297,15127,48259,82544,8680,210500,30632,470244,220045,23865,75,159964,91982,35056,169126,51305,25419,152159,24598,200603,806505,78733,1817,1322,152557,94202,16742,141780,6629
2020-10-06,160477,9656,221937,88071,840322,74535,59241,21466,15652,720117,329101,3787,13090,45487,308990,129281,93909,64077,77741,170469,5565,128691,135957,143901,105793,101678,139172,15633,48757,83036,8731,211129,30947,471638,221438,24368,75,161299,93346,35347,170255,51737,25596,152970,24876,202257,811184,79449,1821,1321,153182,94694,16936,143886,6770
2020-10-07,161418,9784,222558,88880,843732,75410,59364,21550,15697,722699,330769,3837,13196,46233,311614,130569,95205,65131,78669,172625,5604,129158,136492,145131,106704,102241,141262,16194,49396,83500,8800,211638,31372,472994,223349,24861,75,162723,94352,35646,171550,51768,25776,153705,25906,204286,817157,80522,1827,1322,153691,95500,17139,146376,6899
2020-10-08,161975,9919,223407,90145,847384,76186,59748,21682,15765,726005,332142,3903,13297,46848,314725,132030,96749,65296,79550,173149,5639,129919,136936,146548,107975,102819,142732,16766,50059,83971,8878,212936,31756,474829,225738,25388,75,164262,95564,36121,172971,52294,26045,154755,26441,206265,821715,81975,1838,1324,155535,96227,17325,149613,7092
2020-10-09,163465,10099,224101,91312,851228,77068,60038,21827,15843,728913,333934,3958,13461,47674,317501,133864,98023,67086,80633,173406,5666,130652,137701,147880,109365,103681,145034,17478,50168,84785,8970,213801,32241,476422,227756,26044,75,166102,97088,36538,174352,52892,26294,155676,27215,207823,826221,83307,1846,1324,156649,96837,17707,152831,7335
2020-10-10,164526,10350,224985,92220,854302,78047,60038,21998,15918,728913,335351,4025,13532,47927,320283,135789,99099,67193,81630,173406,5696,131169,138340,149406,110881,104638,148199,18118,51887,85463,9092,214665,32722,477870,229959,26632,77,167458,98621,36925,175804,53364,26294,156621,27947,209593,829738,84697,1857,1325,157905,97223,17913,155752,7455
2020-10-11,165342,10608,225575,92833,857076,78752,60038,22130,15984,734483,336586,4047,13633,48155,322985,137359,99941,67231,82358,174587,5723,131853,138903,149448,112321,104932,148481,18733,52382,85922,9143,215416,32983,479013,231564,27269,77,168749,99387,37263,176820,53671,26294,157406,28564,211426,832730,85844,1868,1325,158716,97527,18128,158426,7611
2020-10-12,166076,10805,226072,93487,859959,79499,61377,22289,16022,736016,339577,4139,13675,48663,325755,138933,100451,69158,83074,174647,5752,132357,139663,151284,113492,105228,149460,19205,52839,86433,9208,215885,33362,480045,233059,27742,77,170179,100184,37472,177844,54234,26294,158055,28925,214245,836787,86879,1876,1325,159570,98265,18281,160655,7802
2020-10-13,167193,10960,226749,94167,863614,80414,61697,22394,16068,738741,340758,4235,13736,49987,329160,140505,101531,69392,83967,175329,5780,132839,140412,152842,114627,105941,150496,19682,53543,86970,9279,216873,33713,481436,234842,28250,77,171626,101493,37788,179673,54540,26960,158883,29339,215423,842261,87825,1886,1328,160805,99311,18555,164137,7964
2020-10-14,167977,11103,227660,95246,867094,81205,61861,22465,16132,741624,342302,4310,13834,50534,332124,141670,102905,70665,85278,176209,5816,133413,140992,154409,115996,106817,154213,20321,54467,87527,9349,217812,34290,482671,236812,28952,77,173665,102615,38175,180956,55516,27164,159809,30215,217140,848153,89018,1889,1328,161610,100068,18818,167441,8177
2020-10-15,169162,11268,228748,96524,870380,82443,62028,22560,16166,744980,344093,4396,13922,51471,336211,143617,104232,70815,86410,176952,5836,134042,141579,156926,117159,108139,156142,21043,55428,88081,9426,218783,34958,484135,239338,29658,80,175843,103836,38536,182502,56085,27438,161106,31012,219355,853949,90488,1903,1329,162941,100838,19082,171480,8375
2020-10-16,170374,11496,229508,97539,874101,83712,62830,22724,16255,748429,345879,4507,14007,52234,341219,145915,105746,72509,87764,177726,5865,134822,142346,159144,119449,109255,158764,21674,56724,88832,9514,219593,35770,485838,242032,30522,80,177991,105308,38947,184185,56412,27691,162253,31805,220099,859553,91966,1915,1329,164124,101533,19580,175652,8665
2020-10-17,171662,11710,230412,98422,876257,84804,62830,22942,16334,752473,347468,4507,14101,52582,344787,148400,106698,72616,88823,177726,5913,135463,142930,159259,121143,110006,160654,22284,57334,89848,9625,220527,36343,487626,244020,31266,86,180225,106503,39316,185670,56650,27691,163214,32611,222608,863979,93297,1926,1335,165238,102054,19801,175652,8816
2020-10-18,172626,11934,231149,99066,878394,85803,62830,23093,16370,755012,348773,4507,14183,53092,348870,150005,107334,72722,89538,178869,5939,136149,143660,159337,122865,110239,162156,22821,58068,90374,9694,221802,36788,489016,246116,31983,86,181787,107299,39532,186772,57293,27691,163990,33269,225126,869362,94394,1937,1335,166138,102403,20081,175652,9025
2020-10-19,173485,12138,231933,99597,882665,86727,64021,23196,16395,756719,350654,4725,14218,54123,352449,151588,108114,74616,90443,179070,5962,136643,144488,164055,124492,110592,164249,23503,58817,90978,9746,222994,37302,490015,247551,32642,86,183624,108073,39799,188442,57950,28347,164609,33836,228267,874057,95572,1946,1335,166828,103323,20293,183177,9311
2020-10-20,174528,12349,232939,100441,887093,87966,64455,23325,16445,760381,351990,4855,14302,55153,356151,153088,109210,74883,91731,179769,5989,137229,145464,165949,125584,111322,164891,24201,59409,91679,9828,223982,37896,491216,249158,33671,88,185639,109548,40149,189988,58643,28649,165493,34457,229794,879939,96643,1956,1337,167754,103845,20519,187898,9526
2020-10-21,175674,12559,233948,101596,890153,89245,64871,23375,16498,762525,353449,4937,14379,55922,360160,154822,110444,76299,93110,181132,6027,137720,146166,167857,126644,112123,167435,24818,60308,92193,9917,225012,38715,493245,251010,34170,88,188005,110855,40458,191347,58830,29123,166357,35044,232100,886403,98037,1971,1337,168772,104624,20734,192225,9848
2020-10-22,177064,12790,234914,102798,896424,90639,65373,23528,16537,768083,355156,5025,14478,56944,365120,157678,112242,76546,94582,181904,6064,138473,147215,170102,128205,113081,169311,25736,61285,93028,9994,226174,39377,494874,253418,35057,88,190430,112483,40825,193401,59037,29594,167485,36017,234079,891656,99563,1987,1343,170104,105364,21057,195853,10119
2020-10-23,180916,13067,235910,104135,902325,92067,66052,23687,16609,771772,357319,5110,14617,58083,370134,160145,113596,78122,96043,182603,6095,139185,148285,172128,129916,113876,171871,26600,62511,94044,10112,227219,40168,496510,255534,35944,88,192948,113856,41357,195659,60984,30118,168549,37202,237607,899313,101574,2016,1346,171284,106189,21392,200479,10545
2020-10-24,183276,13439,236898,105318,906644,93989,66052,23847,16706,776243,359001,5144,14706,58964,376034,162886,114952,78177,97501,182603,6137,139859,149488,175385,132175,115088,173746,27149,63215,94935,10238,229128,41040,498568,258439,36879,88,195806,115685,41739,197370,61280,30118,169341,38141,240191,906638,103137,2043,1346,172372,106772,21712,205139,10805
2020-10-25,184355,13968,238200,106115,909344,95742,66052,23961,16767,778628,360344,5185,14823,59344,380065,165038,116238,78241,98730,183575,6201,140770,150565,175515,133855,115088,175243,27880,63797,95798,10328,230257,41863,500201,260128,37724,88,198115,116736,42101,198756,62503,30118,170678,39203,243508,910573,105053,2073,1346,173371,107270,21906,208917,11041
2020-10-26,185322,14316,239193,106727,913699,97686,68099,24168,16812,782005,364275,5305,14858,60400,385084,167010,117198,80473,99965,183802,6254,141334,151777,179624,135425,115763,177733,28580,64506,96330,10397,231473,42586,501393,262159,38246,92,200231,117399,42454,201248,63135,31024,171501,39741,245760,917167,106083,2083,1348,174275,108393,22223,212116,11477
2020-10-27,186437,14699,240158,107679,918627,99111,68637,24249,16906,786303,365498,5387,14920,61282,389088,168996,118852,80761,101700,184724,6311,142237,153037,182284,137589,116617,179457,29422,65376,97138,10530,233120,43169,503387,264334,39135,92,202740,118409,42821,203520,63497,31445,172579,40730,247688,924458,107246,2113,1351,175409,108966,22706,217447,11806
2020-10-28,187706,15053,241259,108640,922680,100614,69127,24392,16973,790418,367126,5435,14975,62197,395204,171566,120911,83485,103685,185822,6387,142918,154218,185818,139497,117617,181877,30051,66545,97824,10641,234790,43826,505416,266566,39912,92,205347,119152,43228,205852,63587,31944,173491,42000,250269,932206,108863,2120,1353,176754,109865,23064,221578,12146
2020-10-29,189149,15417,242510,109712,926893,102665,70446,24553,17074,794616,368840,5518,15046,63195,401622,175190,123232,83838,105517,186216,6467,143875,155564,189926,142364,118587,184847,30932,68150,98814,10768,236340,44904,507913,269419,41135,92,208937,120193,43793,208087,64798,32312,174591,43000,252727,939292,110666,2141,1353,178183,110748,23466,226712,12507
2020-10-30,190496,15803,244099,110874,931826,104927,71207,24751,17144,800208,370157,5597,15145,64175,410141,178372,125973,86768,107620,186649,6570,144800,157146,193360,145519,119336,187830,31995,69645,100038,10884,238316,45909,510171,272231,42488,92,212782,121495,44388,210586,65743,32874,175594,44559,255332,945948,112932,2155,1362,179639,111893,23990,232092,13028
2020-10-31,192285,16247,245962,112190,935248,107844,71207,24951,17266,802539,372631,5650,15207,64797,416557,181837,128798,86771,109244,186649,6668,145593,158576,197164,148526,120160,189925,32801,70732,100844,11084,239679,46490,512223,274805,43921,92,215697,122762,44923,212816,66128,32874,176612,45992,256923,953439,114670,2179,1376,181190,112580,24460,237870,13298
2020-11-01,193985,16597,247484,113057,938883,110640,71207,25126,17369,807404,373700,5659,15287,65272,424860,184589,131097,86809,110600,187720,6715,146627,159707,197501,150726,120500,192141,33495,71666,101594,11214,241422,47232,514482,276706,45048,96,219000,124111,45419,214500,66661,32874,178023,47324,257658,957789,116510,2196,1376,182392,113109,24883,241423,13723
2020-11-02,194892,16948,248293,113641,944141,112821,73858,25311,17438,812055,377261,5662,15359,66249,431281,187665,132697,90613,111816,187995,6799,147477,160549,204135,153674,120865,195938,34317,72631,102243,11320,242790,48104,516114,278477,46020,96,221909,125195,45978,217243,68172,34120,178917,47850,260275,965727,117767,2219,1376,183418,114787,25235,244974,14167
2020-11-03,195929,17339,249841,114519,949383,115364,74843,25426,17524,816692,378894,5781,15441,67504,437879,190555,134576,91072,113457,189148,6926,148249,161585,207799,157150,121509,198312,35222,74060,103305,11448,244614,49240,518431,280657,47192,96,226138,126526,46460,220111,68943,34543,179952,48854,262053,974228,119375,2237,1385,184679,115608,25593,251227,14619
2020-11-04,197777,17750,250853,115812,954624,118356,75373,25534,17601,821115,382113,5872,15591,68791,445537,194261,137315,93967,115426,190164,7077,149232,163299,212126,160977,122275,201515,36012,75888,104514,11563,247057,50251,520557,283280,48306,96,230209,127772,47049,222883,69020,35122,180870,49791,265407,984900,121563,2267,1388,185836,117091,25987,257365,15044
2020-11-05,199158,18064,252843,117360,960884,122170,77060,25753,17682,827372,384531,5973,15683,70005,455528,198684,142795,94427,117654,190845,7260,150424,165161,218136,164919,123887,205036,37024,78012,105706,11808,249019,51110,523559,286210,49842,96,235170,129873,47839,225698,69416,35750,181639,51151,267557,993873,124366,2303,1388,187202,118459,26547,263640,15409
2020-11-06,200714,18589,254961,119230,967597,125397,78125,26035,17792,832617,387202,6046,15816,71496,466884,203332,146267,99605,119952,191715,7444,151964,167274,222423,170361,124854,210054,38012,80693,107258,12012,251180,52394,526767,289124,51607,98,240178,131751,48608,229346,70519,36380,182872,52639,269292,1003869,127294,2326,1390,188770,120123,27087,270074,16405
2020-11-07,202482,19194,257384,120828,972801,128611,78125,26258,17891,837069,389257,6046,15939,72528,479061,208243,150639,99671,122021,191715,7603,153198,169576,228706,175008,125885,213645,38948,82395,109326,12241,254382,53671,530354,291563,53209,98,245727,136258,49587,232582,71532,36380,184742,53976,273603,1009798,130238,2347,1405,190873,121220,27742,277568,16597
2020-11-08,203687,19712,259299,121866,978844,131870,78125,26603,18001,843889,390617,6046,16066,73212,488980,212895,155583,99805,123195,192981,7693,154451,171399,229085,180916,126689,216654,39679,83969,110308,12488,256395,54881,533784,293431,54310,98,250268,136258,50448,235162,71715,36380,185688,55404,277073,1016733,132621,2392,1405,192175,122310,28404,281910,17310
2020-11-09,204857,20185,260646,122811,985598,135747,81463,26908,18087,847813,392246,6442,16124,74713,500015,217028,159910,105298,125332,193372,7888,155824,172727,238136,184842,127205,221874,40118,85551,111323,12699,258453,56289,536933,295105,55463,100,254974,138455,51155,239724,72196,38009,186391,56311,282746,1026477,134868,2415,1405,193477,124560,28805,286446,18010
2020-11-10,206567,20715,263445,124235,994341,139246,82987,27112,18173,852166,396498,6623,16193,76010,512688,221894,163827,105760,127472,194702,8060,157149,174881,245005,189735,128138,226372,41219,87733,112602,12919,262230,57547,540897,298089,56357,100,261482,140157,51909,244046,72471,38798,187738,57334,284725,1038135,137523,2462,1413,194912,126091,29316,293862,19242
2020-11-11,208637,21211,265195,126197,999498,143553,84741,27342,18379,858004,398769,6724,16309,77536,525072,226935,168457,110977,130308,194702,8202,158836,177541,251499,194626,129394,230003,42132,89942,113856,13148,265295,59034,545718,300725,57378,100,267356,142334,52770,248144,72735,39776,188995,58696,288311,1050992,139815,2535,1413,196506,126886,30201,301349,19374
2020-11-12,210637,21689,266644,128006,1009187,149262,85899,27546,18507,863611,401750,6819,16403,78877,537860,233540,173401,111503,132686,198531,8395,160311,180189,258973,201851,130665,235341,43084,92553,115360,13470,268787,60776,550516,303931,59179,100,274457,144691,53879,254167,74067,40764,190490,60716,291482,1060668,143639,2651,1413,198027,129672,30897,309605,20479
2020-11-13,213617,22282,270596,130318,1019052,155761,88645,28016,18666,870544,404577,6893,16514,80440,553083,239139,178890,117282,135855,201981,8639,162181,183095,268072,207395,131970,241236,44297,94922,117322,13929,272184,62006,555917,306498,60608,100,282528,147358,54937,260001,74734,41529,192101,62327,295135,1073230,146155,2743,1426,199262,132183,31639,318023,21341
2020-11-14,215843,23029,273400,132166,1027016,160459,88645,28395,18814,875088,407596,6893,16619,81625,564086,247466,183557,117728,138854,201981,8791,164239,186142,275393,216084,133340,248400,45919,96834,119228,14311,276537,63171,561308,309703,62878,100,290243,150205,56018,264396,75387,41529,194014,64182,299597,1082980,151141,2843,1434,200799,133612,32792,323604,21881
2020-11-15,217822,23688,275523,133040,1035981,164408,88645,28803,18977,885193,409504,6893,16619,82545,574722,254172,186314,117851,140267,204513,8944,166317,188275,275892,223637,134309,249608,47158,98161,120744,14671,281075,64201,564952,312406,63802,100,298096,154128,56880,269043,76094,41529,195507,65381,305211,1090348,153808,2889,1434,201960,135365,33659,329924,22494
2020-11-16,219232,24268,277179,134348,1047360,168890,93284,29200,19064,889856,410581,7144,16711,83906,586569,259318,189597,124697,142277,205059,9117,168041,190439,288543,231074,134898,255942,48101,101601,122441,15029,283294,65454,568450,315314,64891,102,305364,156857,57646,275257,76631,43923,196617,66278,312710,1101719,155779,3008,1434,204637,138602,34460,334640,23193
2020-11-17,220848,24909,281284,135902,1058096,173220,94986,29552,19309,897315,414821,7203,16755,85383,599358,264810,193196,125668,145220,207685,9363,170193,192964,296436,237005,135803,261105,49496,103805,124082,15303,287320,67559,573544,318537,65973,103,312443,158408,58570,280978,77200,44528,197900,67284,314553,1112576,159006,3104,1450,206762,140923,35324,342155,24453
2020-11-18,223486,25454,284554,137617,1069517,178224,97028,29755,19465,905240,417934,7315,16817,87020,608056,270847,197532,131051,148069,209914,9519,172204,195868,302541,242099,137396,266187,50650,106617,126106,15749,291374,70452,578826,322258,67236,103,318828,161425,59670,287464,77525,45911,199447,68671,319021,1125758,162091,3161,1463,208833,142511,36277,350665,25275
2020-11-19,225910,25946,288807,139855,1082674,184260,99381,30153,19678,914325,421381,7385,16917,88642,622869,278142,201572,131408,151706,211966,9734,175092,198550,310396,249962,138791,270486,51872,109280,128234,16277,295556,74116,584128,325658,68618,103,326615,164340,60874,294345,78046,46951,201160,69742,321832,1139526,166040,3310,1469,210787,144968,37399,358113,26169
2020-11-20,228373,26403,292880,141916,1096401,190100,101469,30816,19808,923410,424759,7421,17029,90346,635823,284960,205918,137224,155625,216709,9958,177239,200949,320621,256756,140429,275992,53346,111661,130102,16797,299182,77098,589605,330021,70022,103,335423,167261,62176,301373,78950,48001,203161,71070,325282,1153215,170644,3459,1482,213331,147251,38480,365190,27129
2020-11-21,230708,27079,296997,143821,1109844,195220,101469,31321,19961,931819,430687,7421,17182,91312,647474,291838,209203,137295,159035,216709,10123,180125,204155,328178,263008,142401,279987,54542,113029,132610,17281,303851,79440,595581,333074,71546,103,343286,170924,63668,307247,80049,48001,205018,72214,329490,1164130,173987,3546,1491,215679,148691,39598,372219,27410
2020-11-22,232506,27629,299698,145173,1118652,199296,101469,31808,20151,938406,432954,7518,17302,91935,657402,298021,211664,137530,161222,220192,10359,182482,206850,328833,270213,143180,283756,55680,114061,134761,17598,307819,81896,600967,336983,72689,104,351419,174330,65170,313788,81074,48001,206295,73065,333853,1172664,177176,3629,1504,217796,149703,40478,376238,28169
2020-11-23,234080,28128,303188,146190,1136346,203578,106740,32211,20290,944737,434916,7571,17405,93602,665865,303575,214792,144831,163767,221160,10544,184140,208623,340223,276556,143879,288337,56428,115921,136672,18042,311400,84148,606878,339672,73403,104,363304,177874,66334,320250,81815,50573,207552,73848,337637,1183796,179420,3714,1507,221038,155336,41114,379693,29431
